nivel,seccion,pagina_pdf,uso_grupo,codigo_actividad,actividad,distrito,sector,compatibilidad,compatibilidad_desc,confianza_color,fuente,nota
Ciudad - area urbana,G-P,37,Equipamiento,5.4.6,"Museos, sitios históricos y similares",L4,L - Palaco,NP,No permitida,101,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.6,"Museos, sitios históricos y similares",M1,M - Nuevo Mexicali,NP,No permitida,92,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.6,"Museos, sitios históricos y similares",M2,M - Nuevo Mexicali,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.6,"Museos, sitios históricos y similares",M3,M - Nuevo Mexicali,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.6,"Museos, sitios históricos y similares",M4,M - Nuevo Mexicali,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.6,"Museos, sitios históricos y similares",M5,M - Nuevo Mexicali,C,Compatible,161,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.6,"Museos, sitios históricos y similares",N1,N - Pueblas,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.6,"Museos, sitios históricos y similares",N2,N - Pueblas,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.6,"Museos, sitios históricos y similares",N3,N - Pueblas,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.6,"Museos, sitios históricos y similares",O1,O - Condesa,C,Compatible,161,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.6,"Museos, sitios históricos y similares",O2,O - Condesa,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.6,"Museos, sitios históricos y similares",O3,O - Condesa,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.6,"Museos, sitios históricos y similares",O4,O - Condesa,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.6,"Museos, sitios históricos y similares",P1,P - Reservas Integrales de Ocupacion Condicionada,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.6,"Museos, sitios históricos y similares",P2,P - Reservas Integrales de Ocupacion Condicionada,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.6,"Museos, sitios históricos y similares",P3,P - Reservas Integrales de Ocupacion Condicionada,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",G1,G - Progreso,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",G2,G - Progreso,NP,No permitida,92,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",G3,G - Progreso,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",G4,G - Progreso,NP,No permitida,97,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",G5,G - Progreso,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",H1,H - Portales,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",H2,H - Portales,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",H3,H - Portales,C,Compatible,161,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",H4,H - Portales,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",I1,I - Anahuac-Villas del Rey,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",I2,I - Anahuac-Villas del Rey,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",I3,I - Anahuac-Villas del Rey,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",I4,I - Anahuac-Villas del Rey,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",I5,I - Anahuac-Villas del Rey,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",I6,I - Anahuac-Villas del Rey,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",I7,I - Anahuac-Villas del Rey,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",I8,I - Anahuac-Villas del Rey,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",J1,J - Lagunas,C,Compatible,161,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",J2,J - Lagunas,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",J3,J - Lagunas,NP,No permitida,92,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",K1,K - Campestre,NP,No permitida,106,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",K2,K - Campestre,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",K3,K - Campestre,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",K4,K - Campestre,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",K5,K - Campestre,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",K6,K - Campestre,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",K7,K - Campestre,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",K8,K - Campestre,C,Compatible,161,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",K9,K - Campestre,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",L1,L - Palaco,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",L2,L - Palaco,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",L3,L - Palaco,C,Compatible,161,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",L4,L - Palaco,NP,No permitida,101,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",M1,M - Nuevo Mexicali,NP,No permitida,92,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",M2,M - Nuevo Mexicali,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",M3,M - Nuevo Mexicali,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",M4,M - Nuevo Mexicali,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",M5,M - Nuevo Mexicali,C,Compatible,161,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",N1,N - Pueblas,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",N2,N - Pueblas,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",N3,N - Pueblas,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",O1,O - Condesa,C,Compatible,161,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",O2,O - Condesa,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",O3,O - Condesa,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",O4,O - Condesa,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",P1,P - Reservas Integrales de Ocupacion Condicionada,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",P2,P - Reservas Integrales de Ocupacion Condicionada,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.7,"Bibliotecas, hemerotecas y similares",P3,P - Reservas Integrales de Ocupacion Condicionada,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,G1,G - Progreso,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,G2,G - Progreso,NP,No permitida,92,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,G3,G - Progreso,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,G4,G - Progreso,NP,No permitida,97,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,G5,G - Progreso,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,H1,H - Portales,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,H2,H - Portales,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,H3,H - Portales,C,Compatible,161,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,H4,H - Portales,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,I1,I - Anahuac-Villas del Rey,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,I2,I - Anahuac-Villas del Rey,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,I3,I - Anahuac-Villas del Rey,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,I4,I - Anahuac-Villas del Rey,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,I5,I - Anahuac-Villas del Rey,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,I6,I - Anahuac-Villas del Rey,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,I7,I - Anahuac-Villas del Rey,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,I8,I - Anahuac-Villas del Rey,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,J1,J - Lagunas,COND,Condicionada,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,J2,J - Lagunas,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,J3,J - Lagunas,NP,No permitida,92,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,K1,K - Campestre,NP,No permitida,106,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,K2,K - Campestre,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,K3,K - Campestre,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,K4,K - Campestre,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,K5,K - Campestre,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,K6,K - Campestre,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,K7,K - Campestre,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,K8,K - Campestre,C,Compatible,161,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,K9,K - Campestre,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,L1,L - Palaco,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,L2,L - Palaco,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,L3,L - Palaco,NP,No permitida,97,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,L4,L - Palaco,NP,No permitida,101,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,M1,M - Nuevo Mexicali,NP,No permitida,92,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,M2,M - Nuevo Mexicali,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,M3,M - Nuevo Mexicali,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,M4,M - Nuevo Mexicali,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,M5,M - Nuevo Mexicali,C,Compatible,161,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,N1,N - Pueblas,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,N2,N - Pueblas,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,N3,N - Pueblas,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,O1,O - Condesa,C,Compatible,161,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,O2,O - Condesa,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,O3,O - Condesa,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,O4,O - Condesa,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,P1,P - Reservas Integrales de Ocupacion Condicionada,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,P2,P - Reservas Integrales de Ocupacion Condicionada,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.8,Albercas y Balnearios,P3,P - Reservas Integrales de Ocupacion Condicionada,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.9,"Centro de exposiciones, exhibiciones o recinto ferial",G1,G - Progreso,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.9,"Centro de exposiciones, exhibiciones o recinto ferial",G2,G - Progreso,NP,No permitida,92,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.9,"Centro de exposiciones, exhibiciones o recinto ferial",G3,G - Progreso,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.9,"Centro de exposiciones, exhibiciones o recinto ferial",G4,G - Progreso,NP,No permitida,97,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.9,"Centro de exposiciones, exhibiciones o recinto ferial",G5,G - Progreso,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.9,"Centro de exposiciones, exhibiciones o recinto ferial",H1,H - Portales,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.9,"Centro de exposiciones, exhibiciones o recinto ferial",H2,H - Portales,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.9,"Centro de exposiciones, exhibiciones o recinto ferial",H3,H - Portales,C,Compatible,161,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.9,"Centro de exposiciones, exhibiciones o recinto ferial",H4,H - Portales,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.9,"Centro de exposiciones, exhibiciones o recinto ferial",I1,I - Anahuac-Villas del Rey,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.9,"Centro de exposiciones, exhibiciones o recinto ferial",I2,I - Anahuac-Villas del Rey,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.9,"Centro de exposiciones, exhibiciones o recinto ferial",I3,I - Anahuac-Villas del Rey,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.9,"Centro de exposiciones, exhibiciones o recinto ferial",I4,I - Anahuac-Villas del Rey,C,Compatible,148,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,G-P,37,Equipamiento,5.4.9,"Centro de exposiciones, exhibiciones o recinto ferial",I5,I - Anahuac-Villas del Rey,C,Compatible,149,matriz de compatibilidad del PDUCPM.pdf,
